Site Name,Region,Integracion ACK,GAP IMP,Ejecuta,Fase,Tipo Pendiente,Owner_5G,Ing NPO,Estado Estabilidad,Comentario NI,FC Visita 5G,FC Integracion,Revision Calidad,Periodo Estabilidad OK,Sitio,DN_5G,ALARM_TIME,CANCEL_TIME,ALARM_NUMBER_5G,TEXT_5G,SUPPLEMENTARY_INFO_5G,LNBTS_Name,DN_4G,SUPPLEMENTARY_INFO_4G,ALARM_NUMBER_4G,TEXT_4G,Owner_4G,Alarm Name_4G,Default Severity_4G,Meaning_4G
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 00:20:48,2024-02-09 00:20:59,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 00:22:13,2024-02-09 00:26:11,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 00:28:49,2024-02-09 00:42:43,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 00:43:57,2024-02-09 01:13:15,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 01:14:54,2024-02-09 01:15:55,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 01:17:20,2024-02-09 01:21:23,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 01:30:47,2024-02-09 01:35:47,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 01:36:56,2024-02-09 01:37:31,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 01:55:28,2024-02-09 02:13:47,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 02:21:10,2024-02-09 02:21:47,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 02:23:17,2024-02-09 02:23:55,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P1),Costa,25/10/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Falla Tx,"Ayer estuvimos en el sitio realizando mediciones y en los 3 sectores se presentaron intermitencias que impidieron realizar pruebas exitosas y completas. En los 3 sectores el móvil constantemente pierde la conexión a 5G y se pasa a 4G durante las pruebas estáticas.


Adjunto evidencias para que por favor nos ayuden con la revisión de fibras y HW en sitio ya que el mismo es de los sitios de Primer Anillo de los Prioritarios para el Lanzamiento Comercial:

",,21/10/2022,Aprobado RR,,BAR.Buenavista-2 (P1),PLMN-PLMN/MRBTS-12439/NRBTS-12439/NRCELL-3,2024-02-09 02:25:15,2024-02-09 02:34:11,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
BAR.Buenavista-2 (P3),Costa,10/09/2022,0140.Integrado,Nokia,5G_Fase_1,Afecta Encendido 5G,Claro,,Capacidad Energia,"Buen dia Liz/Sebastian,
BAR.Buenavista-2 (P3)
podrían ayudarnos a validar el sistema de energía nuevo implementado en sitio, dado que está presentando reinicios constantes con el encendido de 5G,
el sitio es Iconico  y hace parte de los obligatorios a ser encendidos durante el lanzamiento.
Quedamos atentos,
Muchas gracias. 

",21/02/2024,30/08/2022,Aprobado RR,,BAR.Buenavista-2 (P3),PLMN-PLMN/MRBTS-12490/NRBTS-12490/NRCELL-1,2024-02-12 14:41:34,2024-02-12 14:48:25,7114,CELL SERVICE PROBLEM,Cell problem due to associated X2 links and/or NG links and/or E1 link unavailability,"['BAR.Santa Monica', 'BAR.Buenavista-2 (P3)', 'BAR.Buenavista-2 (P3)']","['PLMN-PLMN/MRBTS-786661/LNBTS-786661', 'PLMN-PLMN/MRBTS-786691/LNBTS-786691', 'PLMN-PLMN/MRBTS-789724/LNBTS-789724']","['Inter eNB CA parameter(s) inconsistency in between eNBs', 'Latency of the link for inter-site CA permanently exceeds threshold', 'Latency of the link for inter-site CA permanently exceeds threshold']","[7112, 7107, 7107]","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['NI', 'Claro', 'Claro']","['BASE STATION CONFIGURATION PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM', 'BASE STATION CONNECTIVITY PROBLEM']","['Critical,Major', 'Critical,Major', 'Critical,Major']","['One or more base station configuration parameters have been specified incorrectly, or are inconsistent with the actual configuration. The alarm is also reported when  base station property file does not contain properties of detected hardware or reported due to some hardware configuration issues, for example, unsupported hardware is detected, cables to radio modules are too long, there is too big of a difference in the length of parallel cables, etc. \nThe problem causes a base station unit/service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.', 'A fault has occurred in the base station connected to the core network elements or neighbor elements (other base stations connected by radio network or connected physically in radio sharing or CRAN (Centralize Radio Access Network) configurations). \nThe problem causes a base station unit or service to be degraded or faulty.\nCheck the reason for the fault from the supplementary text field of the alarm.']"
