mo_distname_parent,adjgnbid,name,MRBTS_Name,LNBTS_Name,mrbts_id,lnbts_id,nrdcdpr_id,carrierfreqnrcell,quantityconfigid,ssbduration,ssboffset,ssbperiodicity,ssbsubcarrierspacing
PLMN-PLMN/MRBTS-274/LNBTS-274,12004,BOG.Zona Rosa,BOG.Zona Rosa,BOG.Zona Rosa,274,274,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611946/LNBTS-611946,16076,CAL.Prado Norte,CAL.Prado Norte,CAL.Prado Norte,611946,611946,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3247/LNBTS-3247,11808,BOG.La Carolina,BOG.IND CC Unicentro,BOG.IND CC Unicentro,3247,3247,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4085/LNBTS-4085,15304,BOG.Iserra 100:H1,BOG.Iserra 100:H1,BOG.Iserra 100:H1,4085,4085,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524691/LNBTS-524691,12090,MED.Piazzabella,MED.Vizcaya-2,MED.Vizcaya-2,524691,524691,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2564/LNBTS-2564,11964,BOG.Multicentro-3,BOG.Unicentro-5,BOG.Unicentro-5,2564,2564,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-475/LNBTS-475,11775,BOG.Cabrera-3,BOG.Museo Chico,BOG.Museo Chico,475,475,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524578/LNBTS-524578,12093,MED.Inter,MED.10 con Inferior,MED.10 con Inferior,524578,524578,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1124/LNBTS-1124,16306,BUC.Alfonso Lopez,BUC.Centro-3,BUC.Centro-3,1124,1124,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2078/LNBTS-2078,15672,BOG.Batan-2,BOG.Batan-2,BOG.Batan-2,2078,2078,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524564/LNBTS-524564,11662,MED.Santillana,MED.Santillana,MED.Santillana,524564,524564,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786772/LNBTS-786772,12533,BAR.Makro,BAR.Makro,BAR.Makro,786772,786772,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611927/LNBTS-611927,16194,CAL.Normandia,CAL.Normandia,CAL.Normandia,611927,611927,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524603/LNBTS-524603,11661,MED.Vizcaya-2,MED.Club Country,MED.Club Country,524603,524603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525153/LNBTS-525153,11603,MED.Escobero,MED.City Plaza,MED.City Plaza,525153,525153,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3648/LNBTS-3648,11822,BOG.Rb Palacio:H3,BOG.Rb Palacio:H3,BOG.Rb Palacio:H3,3648,3648,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8756/LNBTS-8756,11578,BOG.Periodistas-2,BOG.Periodistas-2,BOG.Periodistas-2,8756,8756,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525038/LNBTS-525038,12163,MED.Tabaco,MED.Palmas Euro,MED.Palmas Euro,525038,525038,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525026/LNBTS-525026,12105,MED.La Paz,MED.Envigado Estadio:H1,MED.Envigado Estadio:H1,525026,525026,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786743/LNBTS-786743,12570,BAR.RB Club Italiano H2,BAR.El Golf,BAR.El Golf,786743,786743,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-415/LNBTS-415,11572,BOG.Quinta Camacho-3,BOG.Av Chile,BOG.Av Chile,415,415,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787372/LNBTS-787372,12530,BAR.Hilton Garden (P2),BAR.Hilton Garden (P2),BAR.Hilton Garden (P2),787372,787372,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-356/LNBTS-356,15676,BOG.Bosque Calderon,BOG.Bosque Calderon,BOG.Bosque Calderon,356,356,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524643/LNBTS-524643,12109,MED.San Carbon,MED.Lleras,MED.Lleras,524643,524643,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9117/LNBTS-9117,11820,BOG.El Virrey,BOG.El Virrey,BOG.El Virrey,9117,9117,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789385/LNBTS-789385,16326,CAR.Bco Popular-1,CAR.Torices,CAR.Torices,789385,789385,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525027/LNBTS-525027,12374,MED.Envigado Parque,MED.Envigado San Marcos,MED.Envigado San Marcos,525027,525027,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1892/LNBTS-1892,16248,BOG.Plaza Americas-2,BOG.Plaza Americas-2,BOG.Plaza Americas-2,1892,1892,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524894/LNBTS-524894,11658,MED.Pintuco,MED.Ciudad del Rio,MED.Ciudad del Rio,524894,524894,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524614/LNBTS-524614,11607,MED.Balsos con 34,MED.Ensenanza,MED.Ensenanza,524614,524614,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524425/LNBTS-524425,12147,MED.Industriales,MED.Alpujarra,MED.Alpujarra,524425,524425,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524615/LNBTS-524615,11615,MED.City Plaza,MED.Envigado,MED.Envigado,524615,524615,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524608/LNBTS-524608,11607,MED.Balsos con 34,MED.Drive Inn,MED.Drive Inn,524608,524608,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525153/LNBTS-525153,11615,MED.City Plaza,MED.City Plaza,MED.City Plaza,525153,525153,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,12152,MED.Monterrey,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1154/LNBTS-1154,16386,BUC.Granada,BUC.Mutis,BUC.Mutis,1154,1154,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1167/LNBTS-1167,16124,BUC.Unab,BUC.San Pio-2,BUC.San Pio-2,1167,1167,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787298/LNBTS-787298,12523,BAR.Elias Chewing (P1),BAR.Parque Rosado (P4),BAR.Parque Rosado (P4),787298,787298,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524601/LNBTS-524601,11662,MED.Santillana,MED.Cl.Medellin,MED.Cl.Medellin,524601,524601,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1168/LNBTS-1168,16313,BUC.Cabecera-3,BUC.Sotomayor,BUC.Sotomayor,1168,1168,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-462/LNBTS-462,15297,BOG.Heroes-2,BOG.Heroes-2,BOG.Heroes-2,462,462,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786737/LNBTS-786737,12438,BAR.Boulevard 59 (P1),BAR.Country Club-2 (P1),BAR.Country Club-2 (P1),786737,786737,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613734/LNBTS-613734,16034,CAL.Napoles,CAL.Napoles-2,CAL.Napoles-2,613734,613734,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-529/LNBTS-529,15234,BOG.Cedro Golf,BOG.Cedro Golf,BOG.Cedro Golf,529,529,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1150/LNBTS-1150,16385,BUC.Gaitan,BUC.Los Pinos,BUC.Los Pinos,1150,1150,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1159/LNBTS-1159,16119,BUC.Rb Provenza,BUC.Porvenir,BUC.Porvenir,1159,1159,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524625/LNBTS-524625,12112,MED.Alpujarra,MED.Hormiguero-2,MED.Hormiguero-2,524625,524625,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524625/LNBTS-524625,12146,MED.IND CC Premium:H2,MED.Hormiguero-2,MED.Hormiguero-2,524625,524625,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524489/LNBTS-524489,11640,MED.Balsos con Tesoro,MED.Guayabal,MED.Guayabal,524489,524489,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525268/LNBTS-525268,11650,MED.Los Sauces,MED.La Colinita,MED.La Colinita,525268,525268,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524643/LNBTS-524643,12111,MED.10 con Inferior,MED.Lleras,MED.Lleras,524643,524643,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613088/LNBTS-613088,16086,CAL.Santa Monica Norte,CAL.Santa Monica Norte,CAL.Santa Monica Norte,613088,613088,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3075/LNBTS-3075,15273,BOG.El Greco,BOG.Don Bosco P4,BOG.Don Bosco P4,3075,3075,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-441/LNBTS-441,15686,BOG.Carrera 7,BOG.Circunvalar-5,BOG.Circunvalar-5,441,441,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1175/LNBTS-1175,16448,BUC.Zona Refrescante,BUC.Zona Refrescante,BUC.Zona Refrescante,1175,1175,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,12167,MED.Zoologico,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16305,BUC.Alcaldia,,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1026/LNBTS-1026,15839,BOG.Tibabuyes,BOG.Tibabuyes,BOG.Tibabuyes,1026,1026,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524663/LNBTS-524663,11636,MED.Hotel Dann,MED.Patio Bonito,MED.Patio Bonito,524663,524663,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524592/LNBTS-524592,11609,MED.Barrio Las Flores,MED.Barrio Las Flores,MED.Barrio Las Flores,524592,524592,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-13539/LNBTS-13539,12573,BAR.Riomar,BAR.Riomar,BAR.Riomar,13539,13539,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786793/LNBTS-786793,12559,BAR.Parque Rosado (P3),BAR.Parque Rosado (P3),BAR.Parque Rosado (P3),786793,786793,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1063/LNBTS-1063,15848,BOG.Villa Elisa,BOG.Villa Elisa,BOG.Villa Elisa,1063,1063,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-485/LNBTS-485,11578,BOG.Periodistas-2,BOG.Periodistas-2,BOG.Periodistas-2,485,485,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787635/LNBTS-787635,12560,BAR.Parque Rosado (P4),BAR.RB Calle 70 (P1),BAR.RB Calle 70 (P1),787635,787635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-319/LNBTS-319,11569,BOG.Nogal,BOG.Nogal,BOG.Nogal,319,319,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524569/LNBTS-524569,11655,MED.Jardin Botanico,MED.UDEA,MED.UdeA,524569,524569,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-11403/LNBTS-11403,16147,CAL.Carrefour Sur,CAL.IND Falabella Jardin,CAL.IND Falabella Jardin,11403,11403,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1191/LNBTS-1191,15827,BOG.Spring,BOG.Calle 140,BOG.Calle 140,1191,1191,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786837/LNBTS-786837,12522,BAR.El Golf,BAR.Springfield:H2,BAR.Springfield:H2,786837,786837,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3375/LNBTS-3375,11788,BOG.Unicentro-1,BOG.Unicentro-1,BOG.Unicentro-1,3375,3375,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525216/LNBTS-525216,11667,MED.Universidad Envigado,MED.RB Trianon,MED.RB Trianon,525216,525216,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611801/LNBTS-611801,16032,CAL.Berlin,CAL.Baxter,CAL.Baxter,611801,611801,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524644/LNBTS-524644,12100,MED.Molinos del Viento,MED.Loma de los Benedictinos,MED.Loma de los Benedictinos,524644,524644,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-289/LNBTS-289,11561,BOG.Chico Reservado-3,BOG.Chico Reservado,BOG.Chico Reservado,289,289,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612635/LNBTS-612635,16077,CAL.Puente Palma,CAL.Cascadas-2,CAL.Cascadas-2,612635,612635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524655/LNBTS-524655,11607,MED.Balsos con 34,MED.Milla de Oro,MED.Milla de Oro,524655,524655,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786619/LNBTS-786619,16326,CAR.Bco Popular-1,CAR.Santa Clara,CAR.Santa Clara,786619,786619,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524603/LNBTS-524603,12109,MED.San Carbon,MED.Club Country,MED.Club Country,524603,524603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525558/LNBTS-525558,11624,MED.Ensenanza,MED.RB Atempi,MED.RB Atempi,525558,525558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789042/LNBTS-789042,12557,BAR.Parque Padilla (P2),BAR.Palmas del Rio,BAR.Palmas del Rio,789042,789042,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612270/LNBTS-612270,16274,CAL.RB La Selva,CAL.RB La Selva,CAL.RB La Selva,612270,612270,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524520/LNBTS-524520,12404,MED.La FLA,MED.Mall Industrial,MED.Mall Industrial,524520,524520,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524669/LNBTS-524669,11658,MED.Pintuco,MED.Punto Clave,MED.Punto Clave,524669,524669,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524630/LNBTS-524630,11607,MED.Balsos con 34,MED.Intercambio Aguacatala,MED.Intercambio Aguacatala,524630,524630,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525024/LNBTS-525024,12116,MED.CC Capricentro,MED.Conconcreto,MED.Conconcreto,525024,525024,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524540/LNBTS-524540,11613,MED.CC Tesoro,MED.Plaza Mayor,MED.Plaza Mayor,524540,524540,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524658/LNBTS-524658,12100,MED.Molinos del Viento,MED.Molinos del Viento,MED.Molinos del Viento,524658,524658,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-7953/LNBTS-7953,7927,BCA.Terminal,BCA.La Libertad-2,BCA.La Libertad-2,7953,7953,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524617/LNBTS-524617,12086,MED.RB Trianon,MED.Envigado Parque,MED.Envigado Parque,524617,524617,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1158/LNBTS-1158,16126,SND.Giron-1,BUC.Parque Industrial,BUC.Parque Industrial,1158,1158,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786787/LNBTS-786787,12439,BAR.Buenavista-2 (P1),BAR.Pa la Playa,BAR.Pa la Playa,786787,786787,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5783/LNBTS-5783,16203,BOG.Av Americas,BOG.Av Americas,BOG.Av Americas,5783,5783,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-12227/LNBTS-12227,16126,SND.Giron-1,SND.Giron San Jorge,SND.Giron San Jorge,12227,12227,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524631/LNBTS-524631,12084,MED.Poblado,MED.ISA,MED.ISA,524631,524631,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786570/LNBTS-786570,16343,CAR.El Dorado,CAR.El Dorado,CAR.El Dorado,786570,786570,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611889/LNBTS-611889,16064,CAL.La Calenidad,CAL.La Calenidad,CAL.La Calenidad,611889,611889,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-332/LNBTS-332,15810,BOG.San Francisco,BOG.San Francisco,BOG.San Francisco,332,332,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-6053/LNBTS-6053,15744,BOG.Monte Loma,BOG.Monte Loma,BOG.Monte Loma,6053,6053,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9601/LNBTS-9601,15690,BOG.CC San Martin,BOG.CC San Martin,BOG.CC San Martin,9601,9601,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-482/LNBTS-482,11991,BOG.Chico Norte,BOG.Patria:H2,BOG.Patria:H2,482,482,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-687/LNBTS-687,11991,BOG.Chico Norte,BOG.Chico-2,BOG.Chico-2,687,687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2215/LNBTS-2215,11763,BOG.AeropuertoPA72,BOG.AeropuertoPA72,BOG.AeropuertoPA72,2215,2215,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-669/LNBTS-669,11557,BOG.Calle 95-2:H2,BOG.Carrera 11,BOG.Carrera 11,669,669,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16306,BUC.Alfonso Lopez,BUC.Bolarqui,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-460/LNBTS-460,15716,BOG.Gran America,BOG.Gran America,BOG.Gran America,460,460,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524477/LNBTS-524477,12118,MED.Cristo Rey,MED.El Rodeo,MED.El Rodeo,524477,524477,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611800/LNBTS-611800,16036,CAL.Lido,CAL.Banderas,CAL.Banderas,611800,611800,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-10433/LNBTS-10433,16389,BUC.La Fontana,BUC.Ciudadela,BUC.Ciudadela,10433,10433,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524666/LNBTS-524666,12159,MED.San Diego,MED.Pintuco,MED.Pintuco,524666,524666,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-457/LNBTS-457,11754,BOG.Calle 100,BOG.Francisco Miranda,BOG.Francisco Miranda,457,457,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-712/LNBTS-712,16215,BOG.Consuelo,BOG.Consuelo,BOG.Consuelo,712,712,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786718/LNBTS-786718,12507,BAR.Castellana,BAR.Castellana,BAR.Castellana,786718,786718,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2777/LNBTS-2777,15390,BOG.Portal 80,BOG.Alamos-2,BOG.Alamos-2,2777,2777,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1802/LNBTS-1802,11754,BOG.Calle 100,BOG.AC Nielsen-2,BOG.AC Nielsen-2,1802,1802,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525437/LNBTS-525437,11614,MED.Chocho,MED.El Atravesado,MED.El Atravesado,525437,525437,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3367/LNBTS-3367,15188,BOG.Andes,BOG.Andes Norte P2,BOG.Andes Norte P2,3367,3367,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789925/LNBTS-789925,12533,BAR.Makro,BAR.Makro,BAR.Makro,789925,789925,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524597/LNBTS-524597,11661,MED.Vizcaya-2,MED.CC Tesoro,MED.CC Tesoro,524597,524597,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-328/LNBTS-328,11819,BOG.Rb CAC 74:H1,BOG.Retiro-2,BOG.Retiro-2,328,328,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525038/LNBTS-525038,11642,MED.CC Punto Clave,MED.Palmas Euro,MED.Palmas Euro,525038,525038,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1034/LNBTS-1034,16298,BOG.Trinidad,BOG.Trinidad,BOG.Trinidad,1034,1034,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-255/LNBTS-255,11565,BOG.El Lago-2,BOG.Andino-1,BOG.Andino-1,255,255,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-651/LNBTS-651,11945,BOG.Chico Reservado,BOG.Calle 100-2,BOG.Calle 100-2,651,651,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524547/LNBTS-524547,12107,MED.Plaza Mayor,MED.San Andresito-2,MED.San Andresito-2,524547,524547,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2921/LNBTS-2921,11814,BOG.Plaza Claro-3 N1,BOG.Plaza Claro-2,BOG.Plaza Claro-2,2921,2921,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-362/LNBTS-362,15211,BOG.Calle 63,BOG.Calle 63,BOG.Calle 63,362,362,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612400/LNBTS-612400,16280,CAL.Supercentro,CAL.Chimisexta,CAL.Chimisexta,612400,612400,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524603/LNBTS-524603,12111,MED.10 con Inferior,MED.Club Country,MED.Club Country,524603,524603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4208/LNBTS-4208,16446,BUC.Udes,BUC.Rb Neomundo,BUC.Rb Neomundo,4208,4208,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524622/LNBTS-524622,11659,MED.Vizcaya-1,MED.Exito Poblado,MED.Exito Poblado,524622,524622,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3242/LNBTS-3242,16305,BUC.Alcaldia,BUC.Alcaldia,BUC.Alcaldia,3242,3242,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789681/LNBTS-789681,16332,CAR.Bocagrande-3,CAR.Bocagrande-3,CAR.Bocagrande-3,789681,789681,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-411/LNBTS-411,11766,BOG.Andino-2,BOG.Antiguo Country-2,BOG.Antiguo Country-2,411,411,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613436/LNBTS-613436,16277,CAL.San Joaquin-2,CAL.Caney-3,CAL.Caney-3,613436,613436,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525122/LNBTS-525122,11613,MED.CC Tesoro,MED.Palmas Salle,MED.Palmas Salle,525122,525122,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-12417/LNBTS-12417,11620,MED.Cola del Zorro,MED.Cola del Zorro,MED.Cola del Zorro,12417,12417,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524476/LNBTS-524476,11653,MED.Exito San Antonio,MED.El Huevo,MED.El Huevo,524476,524476,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524567/LNBTS-524567,11653,MED.Exito San Antonio,MED.Tenche,MED.Tenche,524567,524567,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613647/LNBTS-613647,16043,CAL.Calle 13,CAL.Calle 13,CAL.Calle 13,613647,613647,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524568/LNBTS-524568,12117,MED.Cohan,MED.Terminal del Sur,MED.Terminal del Sur,524568,524568,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16123,BUC.Sotomayor,,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525492/LNBTS-525492,11613,MED.CC Tesoro,MED.Cl.Rosario Poblado,MED.Cl.Rosario Poblado,525492,525492,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1146/LNBTS-1146,16123,BUC.Sotomayor,BUC.La Isla,BUC.La Isla,1146,1146,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524565/LNBTS-524565,12152,MED.Monterrey,MED.Tabaco,MED.Tabaco,524565,524565,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-716/LNBTS-716,11977,BOG.Corferias-2,BOG.Corferias-2,BOG.Corferias-2,716,716,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-494/LNBTS-494,15415,BOG.Royal-3,BOG.Royal-3,BOG.Royal-3,494,494,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-785/LNBTS-785,15721,BOG.Icata,BOG.Icata,BOG.Icata,785,785,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-469/LNBTS-469,15742,BOG.Ministerio,BOG.Ministerio,BOG.Ministerio,469,469,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524558/LNBTS-524558,12117,MED.Cohan,MED.Santa Fe,MED.Santa Fe,524558,524558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524654/LNBTS-524654,12106,MED.Palmas Euro,MED.Megacenter,MED.Megacenter,524654,524654,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524630/LNBTS-524630,12094,MED.Intercambio Aguacatala,MED.Intercambio Aguacatala,MED.Intercambio Aguacatala,524630,524630,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-10532/LNBTS-10532,15759,BOG.Pedro Claver,BOG.Pedro Claver,BOG.Pedro Claver,10532,10532,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525056/LNBTS-525056,12100,MED.Molinos del Viento,MED.Loma Esmeraldal,MED.Loma Esmeraldal,525056,525056,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-269/LNBTS-269,11564,BOG.El Lago-1,BOG.El Lago-2,BOG.El Lago-2,269,269,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8303/LNBTS-8303,11974,BOG.Usaquen-3,BOG.Usaquen-3,BOG.Usaquen-3,8303,8303,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5736/LNBTS-5736,12122,BOG.Plaza Claro-3 N2,BOG.Plaza Claro-3,BOG.Plaza Claro-3,5736,5736,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524614/LNBTS-524614,11608,MED.Balsos con 34-3,MED.Ensenanza,MED.Ensenanza,524614,524614,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1734/LNBTS-1734,11945,BOG.Chico Reservado,BOG.Calle 100,BOG.Calle 100,1734,1734,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524620/LNBTS-524620,12115,MED.Carrefour Vegas,MED.Estacion Ayura,MED.Estacion Ayura,524620,524620,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611779/LNBTS-611779,16185,CAL.La 66,CAL.66-2,CAL.66-2,611779,611779,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-280/LNBTS-280,15207,BOG.Calle 118,BOG.Calle 118,BOG.Calle 118,280,280,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525189/LNBTS-525189,12160,MED.Santa Fe,MED.Terminal del Sur,MED.Terminal del Sur,525189,525189,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5431/LNBTS-5431,12002,BOG.Rosales-3,BOG.Club Nogal,BOG.Club Nogal,5431,5431,0,622656,0,1,0,2,30
